product_id,product_name,therapeutic_area_id,product_type,manufacturer,price,launch_date
2406,Heart Medication A,1,Drug,TheraTech,3926.14,17-04-2024
2407,Spinal Fusion Device,3,Device,OncoMed,1538.01,10-10-2024
2408,Chemotherapy Machine,2,Drug,MedLife,826.41,28-10-2024
2409,Insulin Pen,4,Drug,MedLife,414.86,14-12-2024
2410,Glucagon Injection,4,Drug,PureHealth,207.35,20-05-2024
2411,Glucagon Injection,4,Drug,OncoMed,242.86,25-12-2024
2412,Insulin Pump,4,Drug,TheraTech,307.82,07-09-2024
2413,Oncology Diagnostic Tool,2,Drug,PureHealth,6502.41,08-03-2024
2414,Nebulizer,5,Drug,RespiraCare,435.88,16-05-2024
2415,Tumor Marker Test,2,Drug,RespiraCare,5304.95,26-02-2024
2416,Cardiac Stent,1,Drug,RespiraCare,1786.14,07-02-2024
2417,Asthma Medication,5,Drug,TheraTech,2987.33,22-07-2024
2418,COPD Treatment Kit,5,Drug,MedLife,1942.51,08-02-2024
2419,Bone Graft,3,Device,CardioWorks,6524.16,22-05-2024
2420,Spinal Fusion Device,3,Device,PharmaPro,6215.88,19-04-2024
2421,Glucagon Injection,4,Drug,BioMed Industries,431.77,29-03-2024
2422,Tumor Marker Test,2,Drug,PharmaPro,1976.38,08-05-2024
2423,Oxygen Concentrator,5,Drug,BioMed Industries,288.59,26-11-2024
2424,Cardiac Stent,1,Drug,MedTech Solutions,652.15,13-11-2024
2425,Insulin Pump,4,Drug,CardioWorks,350.5,03-03-2024
2426,Asthma Medication,5,Drug,PureHealth,1581.55,02-03-2024
2427,Tumor Marker Test,2,Drug,PharmaPro,7169.39,26-06-2024
2428,Chemotherapy Machine,2,Drug,PharmaPro,4595.66,23-10-2024
2429,Hip Replacement Implant,3,Device,TheraTech,7039.6,27-12-2024
2430,Heart Medication A,1,Drug,RespiraCare,852.25,08-08-2024
2431,Insulin Pump,4,Drug,MedTech Solutions,273.86,13-04-2024
2432,Spinal Fusion Device,3,Device,TheraTech,6628.65,25-12-2024
2433,Cancer Drug X,2,Drug,RespiraCare,9054.81,04-03-2024
2434,Spinal Fusion Device,3,Device,HealthCorp,2168.09,11-05-2024
2435,Radiation Therapy Kit,2,Drug,HealthCorp,1264.5,22-12-2024
2436,Nebulizer,5,Drug,TheraTech,2843.66,31-07-2024
2437,Diabetes Test Strips,4,Drug,PureHealth,239.2,10-09-2024
2438,Nebulizer,5,Drug,PureHealth,2966.29,01-07-2024
2439,Beta Blocker B,1,Drug,MedTech Solutions,1725.18,24-04-2024
2440,Oxygen Concentrator,5,Drug,BioMed Industries,1809.65,09-07-2024
2441,Heart Valve Implant,1,Drug,PharmaPro,714.02,20-05-2024
2442,Heart Valve Implant,1,Drug,PureHealth,2763.74,22-02-2024
2443,Insulin Pump,4,Drug,TheraTech,445.9,24-11-2024
2444,Glucose Monitor,4,Drug,PharmaPro,384.39,01-01-2025
2445,Hip Replacement Implant,3,Device,PharmaPro,1035.48,10-12-2024
2446,Inhaler Device,5,Drug,CardioWorks,2716.82,18-09-2024
2447,Asthma Medication,5,Drug,CardioWorks,2847.43,06-11-2024
2448,Cancer Drug X,2,Drug,BioMed Industries,1299.91,17-08-2024
2449,Inhaler Device,5,Drug,HealthCorp,2381.89,05-02-2024
2450,Insulin Pump,4,Drug,PureHealth,176.9,13-04-2024
2451,Radiation Therapy Kit,2,Drug,CardioWorks,2913.35,18-04-2024
2452,Heart Medication A,1,Drug,PureHealth,4100.8,25-06-2024
2453,Nebulizer,5,Drug,RespiraCare,1573.24,24-11-2024
2454,Glucose Monitor,4,Drug,TheraTech,121.89,08-12-2024
2455,Hip Replacement Implant,3,Device,RespiraCare,6488.37,21-12-2024
2456,Cancer Drug X,2,Drug,BioMed Industries,6751.12,07-06-2024
2457,Insulin Pen,4,Drug,CardioWorks,180.08,16-11-2024
2458,Glucagon Injection,4,Drug,MedTech Solutions,470.84,08-02-2024
2459,Radiation Therapy Kit,2,Drug,BioMed Industries,7816.56,29-01-2024
2460,Angioplasty Device,1,Drug,OncoMed,245.52,05-07-2024
2461,Oncology Diagnostic Tool,2,Drug,HealthCorp,5108.52,30-10-2024
2462,Cardiac Stent,1,Drug,TheraTech,4547.55,29-05-2024
2463,Angioplasty Device,1,Drug,MedLife,4270.62,22-03-2024
2464,Tumor Marker Test,2,Drug,HealthCorp,7361.73,08-04-2024
2465,Tumor Marker Test,2,Drug,HealthCorp,3082.66,17-03-2024
2466,Insulin Pen,4,Drug,PureHealth,458.6,25-02-2024
2467,Asthma Medication,5,Drug,CardioWorks,2524.78,30-07-2024
2468,Asthma Medication,5,Drug,PureHealth,2147.71,20-01-2024
2469,Oxygen Concentrator,5,Drug,OncoMed,1745.32,09-07-2024
2470,Beta Blocker B,1,Drug,PureHealth,1534.93,27-03-2024
2471,Glucagon Injection,4,Drug,HealthCorp,258.88,02-05-2024
2472,Radiation Therapy Kit,2,Drug,OncoMed,2329.43,08-10-2024
2473,Glucose Monitor,4,Drug,OncoMed,387.95,09-05-2024
2474,Orthopedic Brace,3,Device,MedLife,5968.03,11-10-2024
2475,Orthopedic Brace,3,Device,PharmaPro,4783.88,22-01-2024
2476,Bone Graft,3,Device,PharmaPro,609.68,31-05-2024
2477,Glucose Monitor,4,Drug,PharmaPro,244.43,12-03-2024
2478,Orthopedic Brace,3,Device,RespiraCare,577.54,05-08-2024
2479,Inhaler Device,5,Drug,MedLife,2653.79,15-10-2024
2480,Insulin Pen,4,Drug,MedTech Solutions,97,07-09-2024
2481,Insulin Pen,4,Drug,HealthCorp,243.15,06-08-2024
2482,Glucose Monitor,4,Drug,MedLife,455.57,22-09-2024
2483,Insulin Pen,4,Drug,MedLife,338.34,22-08-2024
2484,Asthma Medication,5,Drug,PureHealth,2578.64,08-07-2024
2485,Insulin Pump,4,Drug,BioMed Industries,375.91,13-04-2024
2486,Diabetes Test Strips,4,Drug,RespiraCare,293.42,31-12-2024
2487,Hip Replacement Implant,3,Device,MedLife,4183.72,18-01-2024
2488,Bone Graft,3,Device,PharmaPro,7485.36,02-03-2024
2489,Spinal Fusion Device,3,Device,OncoMed,6300.63,12-07-2024
2490,Glucose Monitor,4,Drug,PureHealth,114.8,05-09-2024
2491,Heart Medication A,1,Drug,TheraTech,3241.31,27-08-2024
2492,Insulin Pen,4,Drug,RespiraCare,326.06,08-05-2024
2493,Bone Graft,3,Device,MedLife,4298.66,18-04-2024
2494,Hip Replacement Implant,3,Device,TheraTech,5569.4,09-01-2025
2495,Oxygen Concentrator,5,Drug,PureHealth,749.91,11-09-2024
2496,Insulin Pump,4,Drug,OncoMed,419.88,04-02-2024
2497,Insulin Pump,4,Drug,PureHealth,131.59,05-04-2024
2498,Nebulizer,5,Drug,CardioWorks,744.33,16-01-2025
2499,Spinal Fusion Device,3,Device,TheraTech,6174.25,26-12-2024
2500,COPD Treatment Kit,5,Drug,HealthCorp,2318.26,26-10-2024
2501,Inhaler Device,5,Drug,OncoMed,2369.28,30-06-2024
2502,Heart Valve Implant,1,Drug,OncoMed,2521.71,27-06-2024
2503,COPD Treatment Kit,5,Drug,RespiraCare,188.07,05-11-2024
2504,Asthma Medication,5,Drug,HealthCorp,719.67,12-11-2024
2505,Beta Blocker B,1,Drug,HealthCorp,481.74,20-08-2024
2506,Asthma Medication,5,Drug,HealthCorp,1425.25,04-11-2024
2507,Cancer Drug X,2,Drug,MedTech Solutions,9083.99,16-10-2024
2508,Orthopedic Brace,3,Device,MedTech Solutions,3009.38,26-12-2024
2509,Oncology Diagnostic Tool,2,Drug,PureHealth,7711.53,12-10-2024
2510,Orthopedic Brace,3,Device,OncoMed,5632.4,15-12-2024
2511,Cardiac Stent,1,Drug,RespiraCare,3075.69,14-08-2024
2512,Knee Prosthesis,3,Device,TheraTech,1949.92,05-03-2024
2513,Hip Replacement Implant,3,Device,HealthCorp,3592.97,12-10-2024
2514,Nebulizer,5,Drug,PureHealth,888.16,30-11-2024
2515,Diabetes Test Strips,4,Drug,PharmaPro,495.49,23-10-2024
2516,Knee Prosthesis,3,Device,OncoMed,1327.34,05-09-2024
2517,Spinal Fusion Device,3,Device,TheraTech,2191.02,12-04-2024
2518,Oxygen Concentrator,5,Drug,HealthCorp,991.05,14-08-2024
2519,Nebulizer,5,Drug,RespiraCare,1891.16,17-01-2025
2520,Chemotherapy Machine,2,Drug,MedTech Solutions,3676.67,18-06-2024
2521,Cardiac Stent,1,Drug,CardioWorks,2615.98,15-10-2024
2522,Heart Valve Implant,1,Drug,RespiraCare,587.63,21-09-2024
2523,Spinal Fusion Device,3,Device,PureHealth,6239.71,09-02-2024
2524,Orthopedic Brace,3,Device,PharmaPro,4463.62,23-02-2024
2525,Bone Graft,3,Device,MedLife,3368.21,01-01-2025
2526,Spinal Fusion Device,3,Device,BioMed Industries,7368.34,12-10-2024
2527,Chemotherapy Machine,2,Drug,TheraTech,6398.8,31-03-2024
2528,Knee Prosthesis,3,Device,BioMed Industries,866.78,21-02-2024
2529,Asthma Medication,5,Drug,MedLife,2901.55,21-04-2024
2530,Knee Prosthesis,3,Device,CardioWorks,7137.63,04-12-2024
2531,Spinal Fusion Device,3,Device,OncoMed,6959.21,24-07-2024
2532,Inhaler Device,5,Drug,HealthCorp,2101.93,23-03-2024
2533,Glucagon Injection,4,Drug,PureHealth,74.91,07-05-2024
2534,Oxygen Concentrator,5,Drug,OncoMed,1255,23-09-2024
2535,Tumor Marker Test,2,Drug,TheraTech,3269.66,20-01-2024
2536,Beta Blocker B,1,Drug,HealthCorp,3498.02,12-10-2024
2537,Tumor Marker Test,2,Drug,PureHealth,8908.2,28-06-2024
2538,Oxygen Concentrator,5,Drug,MedTech Solutions,1562.62,28-01-2024
2539,Asthma Medication,5,Drug,BioMed Industries,1018.99,07-03-2024
2540,Oxygen Concentrator,5,Drug,BioMed Industries,390.3,26-01-2024
2541,Diabetes Test Strips,4,Drug,TheraTech,493.01,04-12-2024
2542,Oncology Diagnostic Tool,2,Drug,MedLife,6301.43,18-09-2024
2543,Heart Valve Implant,1,Drug,MedLife,623.21,21-06-2024
2544,Heart Medication A,1,Drug,CardioWorks,2433.59,20-05-2024
2545,COPD Treatment Kit,5,Drug,RespiraCare,1705.35,17-10-2024
2546,Inhaler Device,5,Drug,HealthCorp,811.03,12-04-2024
2547,Spinal Fusion Device,3,Device,CardioWorks,7887.28,26-07-2024
2548,Inhaler Device,5,Drug,RespiraCare,339.37,11-01-2025
2549,Chemotherapy Machine,2,Drug,OncoMed,3680.59,19-07-2024
2550,Oxygen Concentrator,5,Drug,PharmaPro,1507.48,21-05-2024
2551,Heart Medication A,1,Drug,CardioWorks,2202.63,11-10-2024
2552,Heart Valve Implant,1,Drug,TheraTech,3793.8,05-05-2024
2553,Heart Medication A,1,Drug,TheraTech,3349.09,15-06-2024
2554,Heart Medication A,1,Drug,CardioWorks,1155.29,18-10-2024
2555,Bone Graft,3,Device,MedTech Solutions,3469.89,31-12-2024
2556,Bone Graft,3,Device,BioMed Industries,737.93,09-02-2024
2557,Radiation Therapy Kit,2,Drug,HealthCorp,2640.42,23-09-2024
2558,Oxygen Concentrator,5,Drug,RespiraCare,1534.39,15-07-2024
2559,Angioplasty Device,1,Drug,OncoMed,4405.91,09-08-2024
2560,Beta Blocker B,1,Drug,TheraTech,4632.89,18-04-2024
2561,Heart Medication A,1,Drug,MedLife,3110.91,08-08-2024
2562,Orthopedic Brace,3,Device,MedLife,6877.24,03-09-2024
2563,Oncology Diagnostic Tool,2,Drug,MedLife,2803.63,30-04-2024
2564,Cardiac Stent,1,Drug,BioMed Industries,3157.75,25-07-2024
2565,Chemotherapy Machine,2,Drug,TheraTech,4562.25,04-09-2024
2566,Heart Valve Implant,1,Drug,TheraTech,2946.45,07-11-2024
2567,Inhaler Device,5,Drug,RespiraCare,397.28,02-02-2024
2568,Diabetes Test Strips,4,Drug,BioMed Industries,54.71,21-04-2024
2569,Glucagon Injection,4,Drug,PureHealth,390.85,13-05-2024
2570,Glucagon Injection,4,Drug,MedLife,458.28,18-12-2024
2571,Nebulizer,5,Drug,PureHealth,1888.31,15-04-2024
2572,Glucose Monitor,4,Drug,RespiraCare,222.46,21-10-2024
2573,Glucagon Injection,4,Drug,MedTech Solutions,310.5,07-12-2024
2574,Radiation Therapy Kit,2,Drug,HealthCorp,5250.03,02-01-2025
2575,Bone Graft,3,Device,TheraTech,3965.09,09-01-2025
2576,Orthopedic Brace,3,Device,CardioWorks,496.64,20-07-2024
2577,Bone Graft,3,Device,PureHealth,4367.26,28-01-2024
2578,Oxygen Concentrator,5,Drug,PureHealth,2633.62,06-05-2024
2579,Hip Replacement Implant,3,Device,HealthCorp,4588.64,14-09-2024
2580,Angioplasty Device,1,Drug,MedTech Solutions,4303.08,29-02-2024
2581,Cardiac Stent,1,Drug,TheraTech,1393.79,07-11-2024
2582,Nebulizer,5,Drug,OncoMed,626.78,24-08-2024
2583,Hip Replacement Implant,3,Device,RespiraCare,330.38,05-09-2024
2584,Asthma Medication,5,Drug,BioMed Industries,482.71,26-01-2024
2585,Chemotherapy Machine,2,Drug,PureHealth,6374.89,05-07-2024
2586,Glucagon Injection,4,Drug,OncoMed,72.12,06-10-2024
2587,Insulin Pen,4,Drug,MedLife,140.25,21-09-2024
2588,Heart Valve Implant,1,Drug,OncoMed,3775.62,23-06-2024
2589,Inhaler Device,5,Drug,MedTech Solutions,1741.49,21-04-2024
2590,Cancer Drug X,2,Drug,MedLife,4552.84,30-11-2024
2591,Angioplasty Device,1,Drug,MedLife,2113.65,18-07-2024
2592,Glucagon Injection,4,Drug,MedLife,326.46,05-09-2024
2593,Glucagon Injection,4,Drug,HealthCorp,470.76,30-08-2024
2594,Hip Replacement Implant,3,Device,RespiraCare,6718.84,13-01-2025
2595,Oncology Diagnostic Tool,2,Drug,BioMed Industries,4502.4,10-04-2024
2596,Tumor Marker Test,2,Drug,MedTech Solutions,691.51,21-10-2024
2597,Insulin Pen,4,Drug,HealthCorp,71.33,01-07-2024
2598,Diabetes Test Strips,4,Drug,BioMed Industries,212.83,25-04-2024
2599,Knee Prosthesis,3,Device,MedLife,1622.2,23-05-2024
2600,Hip Replacement Implant,3,Device,RespiraCare,7454.59,07-10-2024
2601,Bone Graft,3,Device,PureHealth,2913.72,13-12-2024
2602,COPD Treatment Kit,5,Drug,PharmaPro,2866.94,14-02-2024
2603,Insulin Pump,4,Drug,HealthCorp,351.48,13-02-2024
2604,COPD Treatment Kit,5,Drug,MedTech Solutions,645.06,03-06-2024
2605,Diabetes Test Strips,4,Drug,PharmaPro,131.08,28-11-2024
2606,Oncology Diagnostic Tool,2,Drug,PureHealth,3195.62,01-07-2024
2607,Heart Medication A,1,Drug,CardioWorks,3768.65,12-03-2024
2608,Heart Medication A,1,Drug,PharmaPro,2966.74,28-01-2024
2609,Orthopedic Brace,3,Device,MedTech Solutions,6789.86,28-03-2024
2610,Inhaler Device,5,Drug,BioMed Industries,1988.35,06-08-2024
2611,Knee Prosthesis,3,Device,MedTech Solutions,7284.21,23-09-2024
2612,Cancer Drug X,2,Drug,CardioWorks,9605.39,08-10-2024
2613,Insulin Pen,4,Drug,PharmaPro,279.2,16-05-2024
2614,Asthma Medication,5,Drug,PureHealth,2696.26,16-11-2024
2615,Inhaler Device,5,Drug,CardioWorks,1170.3,01-09-2024
2616,Insulin Pen,4,Drug,BioMed Industries,305.06,16-08-2024
2617,Chemotherapy Machine,2,Drug,PureHealth,4471.03,17-07-2024
2618,Oxygen Concentrator,5,Drug,MedTech Solutions,2917.23,28-09-2024
2619,Cancer Drug X,2,Drug,TheraTech,5691.83,21-07-2024
2620,Glucose Monitor,4,Drug,RespiraCare,52.67,07-09-2024
2621,Oncology Diagnostic Tool,2,Drug,MedTech Solutions,7463.02,21-06-2024
2622,Radiation Therapy Kit,2,Drug,HealthCorp,3269.98,23-01-2024
2623,Knee Prosthesis,3,Device,TheraTech,1311.64,29-05-2024
2624,Insulin Pen,4,Drug,HealthCorp,478.03,01-12-2024
2625,Beta Blocker B,1,Drug,OncoMed,4838.13,18-05-2024
2626,Insulin Pen,4,Drug,TheraTech,393.44,07-03-2024
2627,Bone Graft,3,Device,PharmaPro,7000.79,13-08-2024
2628,Nebulizer,5,Drug,OncoMed,2128.91,13-06-2024
2629,Beta Blocker B,1,Drug,TheraTech,1292.56,28-02-2024
2630,COPD Treatment Kit,5,Drug,MedTech Solutions,2799.04,04-08-2024
2631,Heart Valve Implant,1,Drug,MedLife,1683.32,05-12-2024
2632,Beta Blocker B,1,Drug,OncoMed,3475.02,14-04-2024
2633,Cancer Drug X,2,Drug,HealthCorp,3263.69,10-08-2024
2634,Bone Graft,3,Device,PharmaPro,2626.3,27-11-2024
2635,Beta Blocker B,1,Drug,OncoMed,784.65,10-06-2024
2636,Chemotherapy Machine,2,Drug,RespiraCare,6088.48,09-06-2024
2637,Spinal Fusion Device,3,Device,MedTech Solutions,893.48,31-12-2024
2638,Nebulizer,5,Drug,MedTech Solutions,2172.04,13-05-2024
2639,Knee Prosthesis,3,Device,PharmaPro,7032.67,29-01-2024
2640,Heart Valve Implant,1,Drug,PharmaPro,4029.36,07-02-2024
2641,Oncology Diagnostic Tool,2,Drug,TheraTech,3240.74,14-06-2024
2642,Cardiac Stent,1,Drug,OncoMed,462.47,23-11-2024
2643,Glucose Monitor,4,Drug,MedLife,443.86,04-06-2024
2644,Diabetes Test Strips,4,Drug,OncoMed,321.66,29-04-2024
2645,Inhaler Device,5,Drug,PureHealth,324.03,08-08-2024
2646,Cancer Drug X,2,Drug,OncoMed,2382.27,02-11-2024
2647,Angioplasty Device,1,Drug,OncoMed,2725.39,29-06-2024
2648,Cancer Drug X,2,Drug,MedLife,6107.06,09-12-2024
2649,Insulin Pump,4,Drug,CardioWorks,62.38,28-08-2024
2650,Heart Medication A,1,Drug,PharmaPro,801.09,14-09-2024
2651,Glucose Monitor,4,Drug,TheraTech,473.36,24-03-2024
2652,Oxygen Concentrator,5,Drug,MedLife,950.36,09-01-2025
2653,Inhaler Device,5,Drug,OncoMed,370.21,28-05-2024
2654,Nebulizer,5,Drug,TheraTech,538.73,30-05-2024
2655,Glucose Monitor,4,Drug,TheraTech,491.5,23-05-2024
2656,Bone Graft,3,Device,BioMed Industries,4971.77,30-06-2024
2657,Insulin Pen,4,Drug,PharmaPro,254.32,12-12-2024
2658,Oxygen Concentrator,5,Drug,MedTech Solutions,2663.12,07-04-2024
2659,Glucose Monitor,4,Drug,PharmaPro,413.56,19-02-2024
2660,Cancer Drug X,2,Drug,RespiraCare,5361.65,16-10-2024
2661,Beta Blocker B,1,Drug,BioMed Industries,738.49,10-05-2024
2662,Inhaler Device,5,Drug,PharmaPro,795.17,09-08-2024
2663,Heart Valve Implant,1,Drug,TheraTech,116.52,13-03-2024
2664,COPD Treatment Kit,5,Drug,TheraTech,2627.04,31-03-2024
2665,Glucagon Injection,4,Drug,MedLife,59.52,30-08-2024
2666,Heart Valve Implant,1,Drug,BioMed Industries,4036.39,12-05-2024
2667,Bone Graft,3,Device,MedTech Solutions,6547.87,26-04-2024
2668,Hip Replacement Implant,3,Device,CardioWorks,742.18,07-04-2024
2669,Beta Blocker B,1,Drug,HealthCorp,1146.57,05-06-2024
2670,Angioplasty Device,1,Drug,MedLife,4416.26,02-02-2024
2671,Heart Medication A,1,Drug,TheraTech,4930.38,22-04-2024
2672,Glucose Monitor,4,Drug,BioMed Industries,429.53,26-08-2024
2673,Insulin Pen,4,Drug,PharmaPro,145.7,13-02-2024
2674,Asthma Medication,5,Drug,CardioWorks,2191.59,28-06-2024
2675,Hip Replacement Implant,3,Device,MedLife,6120.76,28-01-2024
2676,Tumor Marker Test,2,Drug,MedLife,5525.53,18-11-2024
2677,Insulin Pump,4,Drug,PureHealth,135.76,31-10-2024
2678,Tumor Marker Test,2,Drug,MedTech Solutions,9872.92,25-10-2024
2679,Insulin Pen,4,Drug,PharmaPro,260.8,06-04-2024
2680,Radiation Therapy Kit,2,Drug,CardioWorks,4543.69,31-10-2024
2681,Orthopedic Brace,3,Device,PharmaPro,1793.67,29-03-2024
2682,Knee Prosthesis,3,Device,PharmaPro,5610.41,15-03-2024
2683,Diabetes Test Strips,4,Drug,HealthCorp,277.2,04-11-2024
2684,Radiation Therapy Kit,2,Drug,MedTech Solutions,4305.3,27-10-2024
2685,Insulin Pump,4,Drug,PharmaPro,275.21,29-12-2024
2686,Inhaler Device,5,Drug,HealthCorp,2091.3,21-08-2024
2687,Spinal Fusion Device,3,Device,MedLife,451.79,01-08-2024
2688,Insulin Pen,4,Drug,CardioWorks,127,22-02-2024
2689,Oncology Diagnostic Tool,2,Drug,PharmaPro,1215.77,05-06-2024
2690,Knee Prosthesis,3,Device,MedTech Solutions,2906.99,04-10-2024
2691,Spinal Fusion Device,3,Device,OncoMed,3767.58,07-01-2025
2692,COPD Treatment Kit,5,Drug,BioMed Industries,641.74,11-11-2024
2693,COPD Treatment Kit,5,Drug,HealthCorp,644.96,25-09-2024
2694,Beta Blocker B,1,Drug,PharmaPro,2345.12,06-06-2024
2695,Asthma Medication,5,Drug,MedTech Solutions,1440.36,31-01-2024
2696,Hip Replacement Implant,3,Device,PureHealth,2055.59,20-05-2024
2697,Radiation Therapy Kit,2,Drug,PureHealth,8621.64,29-03-2024
2698,Orthopedic Brace,3,Device,MedLife,4131.04,09-09-2024
2699,Glucose Monitor,4,Drug,PureHealth,248.58,14-05-2024
2700,Chemotherapy Machine,2,Drug,BioMed Industries,6710.62,14-02-2024
2701,COPD Treatment Kit,5,Drug,HealthCorp,900.99,20-08-2024
2702,Beta Blocker B,1,Drug,PharmaPro,4320.77,13-10-2024
2703,Tumor Marker Test,2,Drug,HealthCorp,648.11,11-08-2024
2704,Asthma Medication,5,Drug,PharmaPro,2485.96,30-07-2024
2705,Heart Medication A,1,Drug,HealthCorp,2689.87,04-11-2024
2706,COPD Treatment Kit,5,Drug,HealthCorp,1700.71,17-02-2024
2707,Inhaler Device,5,Drug,CardioWorks,2075.83,15-06-2024
2708,Heart Valve Implant,1,Drug,RespiraCare,3352.58,22-06-2024
2709,Heart Valve Implant,1,Drug,MedTech Solutions,1494.87,14-03-2024
2710,Spinal Fusion Device,3,Device,MedTech Solutions,1616.73,22-02-2024
2711,Knee Prosthesis,3,Device,TheraTech,6644.39,20-03-2024
2712,Heart Medication A,1,Drug,OncoMed,558.21,10-07-2024
2713,Spinal Fusion Device,3,Device,MedTech Solutions,7595.65,25-03-2024
2714,Nebulizer,5,Drug,RespiraCare,2453.06,29-08-2024
2715,Chemotherapy Machine,2,Drug,PureHealth,9736.8,18-03-2024
2716,Knee Prosthesis,3,Device,MedTech Solutions,1876.04,08-11-2024
2717,Nebulizer,5,Drug,PharmaPro,260.49,31-05-2024
2718,Hip Replacement Implant,3,Device,OncoMed,4738.01,27-07-2024
2719,Orthopedic Brace,3,Device,CardioWorks,1758.63,12-06-2024
2720,Orthopedic Brace,3,Device,OncoMed,4361.06,31-03-2024
2721,Chemotherapy Machine,2,Drug,HealthCorp,6749.18,15-06-2024
2722,Radiation Therapy Kit,2,Drug,PharmaPro,5376.36,10-01-2025
2723,Bone Graft,3,Device,MedLife,719.04,19-11-2024
2724,Chemotherapy Machine,2,Drug,PureHealth,3049.01,21-03-2024
2725,Diabetes Test Strips,4,Drug,BioMed Industries,293.01,13-10-2024
2726,Glucose Monitor,4,Drug,MedLife,381.75,15-12-2024
2727,Insulin Pump,4,Drug,TheraTech,102.58,17-09-2024
2728,Oncology Diagnostic Tool,2,Drug,OncoMed,1269.59,05-05-2024
2729,Cardiac Stent,1,Drug,BioMed Industries,1122.84,30-01-2024
2730,Insulin Pen,4,Drug,HealthCorp,121.15,03-04-2024
2731,Orthopedic Brace,3,Device,PureHealth,2588.84,02-01-2025
2732,Orthopedic Brace,3,Device,MedLife,1991.86,03-01-2025
2733,Tumor Marker Test,2,Drug,RespiraCare,6407.97,30-01-2024
2734,COPD Treatment Kit,5,Drug,HealthCorp,2140.22,21-12-2024
2735,Heart Valve Implant,1,Drug,CardioWorks,950.33,04-05-2024
2736,Beta Blocker B,1,Drug,PureHealth,3052.15,28-08-2024
2737,Tumor Marker Test,2,Drug,OncoMed,5398.26,11-11-2024
2738,Tumor Marker Test,2,Drug,BioMed Industries,1976.17,16-10-2024
2739,Knee Prosthesis,3,Device,TheraTech,747.66,15-02-2024
2740,Asthma Medication,5,Drug,RespiraCare,2942.39,27-11-2024
2741,Knee Prosthesis,3,Device,CardioWorks,6386.05,02-07-2024
2742,Tumor Marker Test,2,Drug,MedTech Solutions,5496.37,15-03-2024
2743,Radiation Therapy Kit,2,Drug,CardioWorks,9460.34,12-02-2024
2744,Insulin Pen,4,Drug,PureHealth,148.65,13-06-2024
2745,Inhaler Device,5,Drug,RespiraCare,719.71,10-10-2024
2746,Spinal Fusion Device,3,Device,MedTech Solutions,6768.81,24-03-2024
2747,Insulin Pen,4,Drug,TheraTech,115.48,06-04-2024
2748,Glucagon Injection,4,Drug,BioMed Industries,356.92,01-04-2024
2749,Oncology Diagnostic Tool,2,Drug,OncoMed,2071.1,30-12-2024
2750,Insulin Pump,4,Drug,OncoMed,71.3,15-10-2024
2751,Glucose Monitor,4,Drug,CardioWorks,97.17,01-12-2024
2752,Oncology Diagnostic Tool,2,Drug,CardioWorks,3361.7,26-04-2024
2753,Oncology Diagnostic Tool,2,Drug,PureHealth,452.63,08-12-2024
2754,Glucose Monitor,4,Drug,CardioWorks,230.06,17-10-2024
2755,Diabetes Test Strips,4,Drug,TheraTech,156.81,09-01-2025
2756,Asthma Medication,5,Drug,RespiraCare,2993.35,05-09-2024
2757,Insulin Pump,4,Drug,TheraTech,120.34,19-04-2024
2758,Insulin Pump,4,Drug,MedLife,274.52,10-03-2024
2759,Glucose Monitor,4,Drug,OncoMed,442.28,16-04-2024
2760,Glucose Monitor,4,Drug,PharmaPro,409.63,13-10-2024
2761,Bone Graft,3,Device,BioMed Industries,1803.32,12-11-2024
2762,Chemotherapy Machine,2,Drug,TheraTech,8984.92,25-01-2024
2763,Glucose Monitor,4,Drug,PharmaPro,321.68,12-04-2024
2764,Cardiac Stent,1,Drug,PharmaPro,3723.69,13-02-2024
2765,Oxygen Concentrator,5,Drug,RespiraCare,1246.36,13-10-2024
2766,Glucagon Injection,4,Drug,TheraTech,250.73,30-01-2024
2767,Orthopedic Brace,3,Device,MedLife,5867.19,26-11-2024
2768,Beta Blocker B,1,Drug,PureHealth,297.53,04-01-2025
2769,Heart Medication A,1,Drug,RespiraCare,2723.76,15-04-2024
2770,Insulin Pump,4,Drug,PureHealth,453.87,10-09-2024
2771,Angioplasty Device,1,Drug,TheraTech,3162.79,05-08-2024
2772,Cardiac Stent,1,Drug,PureHealth,4145.32,16-11-2024
2773,Insulin Pump,4,Drug,RespiraCare,308.02,06-12-2024
2774,Nebulizer,5,Drug,CardioWorks,2011.07,25-07-2024
2775,Angioplasty Device,1,Drug,PureHealth,4379.52,15-10-2024
2776,Glucagon Injection,4,Drug,CardioWorks,492.32,16-12-2024
2777,Radiation Therapy Kit,2,Drug,HealthCorp,7090.26,25-06-2024
2778,Insulin Pump,4,Drug,MedTech Solutions,268.24,06-11-2024
2779,Bone Graft,3,Device,MedLife,6517.77,12-07-2024
2780,Hip Replacement Implant,3,Device,PharmaPro,7496.6,09-09-2024
2781,Knee Prosthesis,3,Device,OncoMed,3294.08,08-07-2024
2782,Tumor Marker Test,2,Drug,MedLife,6943,01-12-2024
2783,Insulin Pump,4,Drug,BioMed Industries,86.16,14-09-2024
2784,Diabetes Test Strips,4,Drug,BioMed Industries,458.21,07-01-2025
2785,Glucagon Injection,4,Drug,MedLife,405.02,19-09-2024
2786,Insulin Pump,4,Drug,BioMed Industries,327.95,30-12-2024
